,Topic,Date,Time,Amps,datetime
178142,meduk2/capstone/power1,4/27/2023,2:17:37,0.52,2023-04-27 02:17:37
178143,meduk2/capstone/power1,4/27/2023,2:17:38,0.48,2023-04-27 02:17:38
178144,meduk2/capstone/power1,4/27/2023,2:17:39,0.59,2023-04-27 02:17:39
178145,meduk2/capstone/power1,4/27/2023,2:17:41,0.53,2023-04-27 02:17:41
178146,meduk2/capstone/power1,4/27/2023,2:17:42,0.6,2023-04-27 02:17:42
178147,meduk2/capstone/power1,4/27/2023,2:17:43,0.52,2023-04-27 02:17:43
178148,meduk2/capstone/power1,4/27/2023,2:17:44,0.47,2023-04-27 02:17:44
178149,meduk2/capstone/power1,4/27/2023,2:17:45,0.48,2023-04-27 02:17:45
178150,meduk2/capstone/power1,4/27/2023,2:17:46,0.52,2023-04-27 02:17:46
178151,meduk2/capstone/power1,4/27/2023,2:17:47,0.46,2023-04-27 02:17:47
178152,meduk2/capstone/power1,4/27/2023,2:17:49,0.5,2023-04-27 02:17:49
178153,meduk2/capstone/power1,4/27/2023,2:17:50,0.48,2023-04-27 02:17:50
178154,meduk2/capstone/power1,4/27/2023,2:17:51,0.54,2023-04-27 02:17:51
178155,meduk2/capstone/power1,4/27/2023,2:17:52,0.48,2023-04-27 02:17:52
178156,meduk2/capstone/power1,4/27/2023,2:17:53,0.48,2023-04-27 02:17:53
178157,meduk2/capstone/power1,4/27/2023,2:17:54,0.47,2023-04-27 02:17:54
178158,meduk2/capstone/power1,4/27/2023,2:17:55,0.52,2023-04-27 02:17:55
178159,meduk2/capstone/power1,4/27/2023,2:17:56,0.52,2023-04-27 02:17:56
178160,meduk2/capstone/power1,4/27/2023,2:17:58,0.61,2023-04-27 02:17:58
178161,meduk2/capstone/power1,4/27/2023,2:17:59,0.54,2023-04-27 02:17:59
178162,meduk2/capstone/power1,4/27/2023,2:18:00,0.53,2023-04-27 02:18:00
178163,meduk2/capstone/power1,4/27/2023,2:18:01,0.52,2023-04-27 02:18:01
178164,meduk2/capstone/power1,4/27/2023,2:18:02,0.57,2023-04-27 02:18:02
178165,meduk2/capstone/power1,4/27/2023,2:18:03,0.51,2023-04-27 02:18:03
178166,meduk2/capstone/power1,4/27/2023,2:18:04,0.52,2023-04-27 02:18:04
178167,meduk2/capstone/power1,4/27/2023,2:18:05,0.49,2023-04-27 02:18:05
178168,meduk2/capstone/power1,4/27/2023,2:18:07,0.46,2023-04-27 02:18:07
178169,meduk2/capstone/power1,4/27/2023,2:18:08,1.09,2023-04-27 02:18:08
178170,meduk2/capstone/power1,4/27/2023,2:18:09,0.71,2023-04-27 02:18:09
178171,meduk2/capstone/power1,4/27/2023,2:18:10,0.49,2023-04-27 02:18:10
178172,meduk2/capstone/power1,4/27/2023,2:18:11,0.53,2023-04-27 02:18:11
178173,meduk2/capstone/power1,4/27/2023,2:18:12,0.47,2023-04-27 02:18:12
178174,meduk2/capstone/power1,4/27/2023,2:18:13,0.52,2023-04-27 02:18:13
178175,meduk2/capstone/power1,4/27/2023,2:18:15,0.51,2023-04-27 02:18:15
178176,meduk2/capstone/power1,4/27/2023,2:18:16,0.49,2023-04-27 02:18:16
178177,meduk2/capstone/power1,4/27/2023,2:18:17,0.52,2023-04-27 02:18:17
178178,meduk2/capstone/power1,4/27/2023,2:18:18,0.52,2023-04-27 02:18:18
178179,meduk2/capstone/power1,4/27/2023,2:18:19,0.52,2023-04-27 02:18:19
178180,meduk2/capstone/power1,4/27/2023,2:18:20,0.51,2023-04-27 02:18:20
178181,meduk2/capstone/power1,4/27/2023,2:18:21,0.5,2023-04-27 02:18:21
178182,meduk2/capstone/power1,4/27/2023,2:18:22,0.51,2023-04-27 02:18:22
178183,meduk2/capstone/power1,4/27/2023,2:18:24,0.52,2023-04-27 02:18:24
178184,meduk2/capstone/power1,4/27/2023,2:18:25,0.52,2023-04-27 02:18:25
178185,meduk2/capstone/power1,4/27/2023,2:18:26,0.51,2023-04-27 02:18:26
178186,meduk2/capstone/power1,4/27/2023,2:18:27,0.49,2023-04-27 02:18:27
178187,meduk2/capstone/power1,4/27/2023,2:18:28,0.53,2023-04-27 02:18:28
178188,meduk2/capstone/power1,4/27/2023,2:18:29,0.49,2023-04-27 02:18:29
178189,meduk2/capstone/power1,4/27/2023,2:18:30,0.48,2023-04-27 02:18:30
178190,meduk2/capstone/power1,4/27/2023,2:18:31,0.55,2023-04-27 02:18:31
178191,meduk2/capstone/power1,4/27/2023,2:18:33,0.46,2023-04-27 02:18:33
178192,meduk2/capstone/power1,4/27/2023,2:18:34,0.57,2023-04-27 02:18:34
178193,meduk2/capstone/power1,4/27/2023,2:18:35,0.47,2023-04-27 02:18:35
178194,meduk2/capstone/power1,4/27/2023,2:18:36,0.59,2023-04-27 02:18:36
178195,meduk2/capstone/power1,4/27/2023,2:18:37,0.67,2023-04-27 02:18:37
178196,meduk2/capstone/power1,4/27/2023,2:18:38,0.5,2023-04-27 02:18:38
178197,meduk2/capstone/power1,4/27/2023,2:18:39,0.52,2023-04-27 02:18:39
178198,meduk2/capstone/power1,4/27/2023,2:18:41,0.53,2023-04-27 02:18:41
178199,meduk2/capstone/power1,4/27/2023,2:18:42,0.51,2023-04-27 02:18:42
178200,meduk2/capstone/power1,4/27/2023,2:18:43,0.56,2023-04-27 02:18:43
178201,meduk2/capstone/power1,4/27/2023,2:18:44,0.57,2023-04-27 02:18:44
178202,meduk2/capstone/power1,4/27/2023,2:18:45,0.51,2023-04-27 02:18:45
178203,meduk2/capstone/power1,4/27/2023,2:18:46,0.5,2023-04-27 02:18:46
178204,meduk2/capstone/power1,4/27/2023,2:18:47,0.44,2023-04-27 02:18:47
178205,meduk2/capstone/power1,4/27/2023,2:18:48,0.48,2023-04-27 02:18:48
178206,meduk2/capstone/power1,4/27/2023,2:18:50,0.52,2023-04-27 02:18:50
178207,meduk2/capstone/power1,4/27/2023,2:18:51,0.5,2023-04-27 02:18:51
178208,meduk2/capstone/power1,4/27/2023,2:18:52,0.5,2023-04-27 02:18:52
178209,meduk2/capstone/power1,4/27/2023,2:18:53,0.47,2023-04-27 02:18:53
178210,meduk2/capstone/power1,4/27/2023,2:18:54,0.51,2023-04-27 02:18:54
178211,meduk2/capstone/power1,4/27/2023,2:18:55,0.52,2023-04-27 02:18:55
178212,meduk2/capstone/power1,4/27/2023,2:18:56,0.48,2023-04-27 02:18:56
178213,meduk2/capstone/power1,4/27/2023,2:18:57,0.5,2023-04-27 02:18:57
178214,meduk2/capstone/power1,4/27/2023,2:18:59,0.51,2023-04-27 02:18:59
178215,meduk2/capstone/power1,4/27/2023,2:19:00,0.58,2023-04-27 02:19:00
178216,meduk2/capstone/power1,4/27/2023,2:19:01,0.51,2023-04-27 02:19:01
178217,meduk2/capstone/power1,4/27/2023,2:19:02,0.5,2023-04-27 02:19:02
178218,meduk2/capstone/power1,4/27/2023,2:19:03,0.56,2023-04-27 02:19:03
178219,meduk2/capstone/power1,4/27/2023,2:19:04,0.51,2023-04-27 02:19:04
178220,meduk2/capstone/power1,4/27/2023,2:19:05,0.45,2023-04-27 02:19:05
178221,meduk2/capstone/power1,4/27/2023,2:19:07,0.5,2023-04-27 02:19:07
178222,meduk2/capstone/power1,4/27/2023,2:19:08,0.45,2023-04-27 02:19:08
178223,meduk2/capstone/power1,4/27/2023,2:19:09,0.74,2023-04-27 02:19:09
178224,meduk2/capstone/power1,4/27/2023,2:19:10,0.49,2023-04-27 02:19:10
178225,meduk2/capstone/power1,4/27/2023,2:19:11,0.46,2023-04-27 02:19:11
178226,meduk2/capstone/power1,4/27/2023,2:19:12,0.53,2023-04-27 02:19:12
178227,meduk2/capstone/power1,4/27/2023,2:19:13,0.48,2023-04-27 02:19:13
178228,meduk2/capstone/power1,4/27/2023,2:19:14,0.56,2023-04-27 02:19:14
178229,meduk2/capstone/power1,4/27/2023,2:19:16,0.48,2023-04-27 02:19:16
178230,meduk2/capstone/power1,4/27/2023,2:19:17,0.49,2023-04-27 02:19:17
178231,meduk2/capstone/power1,4/27/2023,2:19:18,0.53,2023-04-27 02:19:18
178232,meduk2/capstone/power1,4/27/2023,2:19:19,0.49,2023-04-27 02:19:19
178233,meduk2/capstone/power1,4/27/2023,2:19:20,0.5,2023-04-27 02:19:20
178234,meduk2/capstone/power1,4/27/2023,2:19:21,0.54,2023-04-27 02:19:21
178235,meduk2/capstone/power1,4/27/2023,2:19:22,0.49,2023-04-27 02:19:22
178236,meduk2/capstone/power1,4/27/2023,2:19:24,0.52,2023-04-27 02:19:24
178237,meduk2/capstone/power1,4/27/2023,2:19:25,0.47,2023-04-27 02:19:25
178238,meduk2/capstone/power1,4/27/2023,2:19:26,0.49,2023-04-27 02:19:26
178239,meduk2/capstone/power1,4/27/2023,2:19:27,0.49,2023-04-27 02:19:27
178240,meduk2/capstone/power1,4/27/2023,2:19:28,0.57,2023-04-27 02:19:28
178241,meduk2/capstone/power1,4/27/2023,2:19:29,0.5,2023-04-27 02:19:29
178242,meduk2/capstone/power1,4/27/2023,2:19:30,0.5,2023-04-27 02:19:30
178243,meduk2/capstone/power1,4/27/2023,2:19:31,0.46,2023-04-27 02:19:31
178244,meduk2/capstone/power1,4/27/2023,2:19:33,0.48,2023-04-27 02:19:33
178245,meduk2/capstone/power1,4/27/2023,2:19:34,0.52,2023-04-27 02:19:34
178246,meduk2/capstone/power1,4/27/2023,2:19:35,0.5,2023-04-27 02:19:35
178247,meduk2/capstone/power1,4/27/2023,2:19:36,0.52,2023-04-27 02:19:36
178248,meduk2/capstone/power1,4/27/2023,2:19:37,0.5,2023-04-27 02:19:37
178249,meduk2/capstone/power1,4/27/2023,2:19:38,0.47,2023-04-27 02:19:38
178250,meduk2/capstone/power1,4/27/2023,2:19:39,0.51,2023-04-27 02:19:39
178251,meduk2/capstone/power1,4/27/2023,2:19:40,0.52,2023-04-27 02:19:40
178252,meduk2/capstone/power1,4/27/2023,2:19:42,0.52,2023-04-27 02:19:42
178253,meduk2/capstone/power1,4/27/2023,2:19:43,0.48,2023-04-27 02:19:43
178254,meduk2/capstone/power1,4/27/2023,2:19:44,0.55,2023-04-27 02:19:44
178255,meduk2/capstone/power1,4/27/2023,2:19:45,0.54,2023-04-27 02:19:45
178256,meduk2/capstone/power1,4/27/2023,2:19:46,0.47,2023-04-27 02:19:46
178257,meduk2/capstone/power1,4/27/2023,2:19:47,0.48,2023-04-27 02:19:47
178258,meduk2/capstone/power1,4/27/2023,2:19:48,0.45,2023-04-27 02:19:48
178259,meduk2/capstone/power1,4/27/2023,2:19:50,0.53,2023-04-27 02:19:50
178260,meduk2/capstone/power1,4/27/2023,2:19:51,0.49,2023-04-27 02:19:51
178261,meduk2/capstone/power1,4/27/2023,2:19:52,0.49,2023-04-27 02:19:52
178262,meduk2/capstone/power1,4/27/2023,2:19:53,0.49,2023-04-27 02:19:53
178263,meduk2/capstone/power1,4/27/2023,2:19:54,0.48,2023-04-27 02:19:54
178264,meduk2/capstone/power1,4/27/2023,2:19:55,0.51,2023-04-27 02:19:55
178265,meduk2/capstone/power1,4/27/2023,2:19:56,0.69,2023-04-27 02:19:56
178266,meduk2/capstone/power1,4/27/2023,2:19:57,0.5,2023-04-27 02:19:57
178267,meduk2/capstone/power1,4/27/2023,2:19:59,0.54,2023-04-27 02:19:59
178268,meduk2/capstone/power1,4/27/2023,2:20:00,0.55,2023-04-27 02:20:00
178269,meduk2/capstone/power1,4/27/2023,2:20:01,0.49,2023-04-27 02:20:01
178270,meduk2/capstone/power1,4/27/2023,2:20:02,0.55,2023-04-27 02:20:02
178271,meduk2/capstone/power1,4/27/2023,2:20:03,0.53,2023-04-27 02:20:03
178272,meduk2/capstone/power1,4/27/2023,2:20:04,0.51,2023-04-27 02:20:04
178273,meduk2/capstone/power1,4/27/2023,2:20:05,0.52,2023-04-27 02:20:05
178274,meduk2/capstone/power1,4/27/2023,2:20:06,0.47,2023-04-27 02:20:06
178275,meduk2/capstone/power1,4/27/2023,2:20:08,0.5,2023-04-27 02:20:08
178276,meduk2/capstone/power1,4/27/2023,2:20:09,0.55,2023-04-27 02:20:09
178277,meduk2/capstone/power1,4/27/2023,2:20:10,0.53,2023-04-27 02:20:10
178278,meduk2/capstone/power1,4/27/2023,2:20:11,0.48,2023-04-27 02:20:11
178279,meduk2/capstone/power1,4/27/2023,2:20:12,0.52,2023-04-27 02:20:12
178280,meduk2/capstone/power1,4/27/2023,2:20:13,0.5,2023-04-27 02:20:13
178281,meduk2/capstone/power1,4/27/2023,2:20:14,0.53,2023-04-27 02:20:14
178282,meduk2/capstone/power1,4/27/2023,2:20:16,0.52,2023-04-27 02:20:16
178283,meduk2/capstone/power1,4/27/2023,2:20:17,0.51,2023-04-27 02:20:17
178284,meduk2/capstone/power1,4/27/2023,2:20:18,0.48,2023-04-27 02:20:18
178285,meduk2/capstone/power1,4/27/2023,2:20:19,0.53,2023-04-27 02:20:19
178286,meduk2/capstone/power1,4/27/2023,2:20:20,0.5,2023-04-27 02:20:20
178287,meduk2/capstone/power1,4/27/2023,2:20:21,0.53,2023-04-27 02:20:21
178288,meduk2/capstone/power1,4/27/2023,2:20:22,0.54,2023-04-27 02:20:22
178289,meduk2/capstone/power1,4/27/2023,2:20:23,0.79,2023-04-27 02:20:23
178290,meduk2/capstone/power1,4/27/2023,2:20:25,0.52,2023-04-27 02:20:25
178291,meduk2/capstone/power1,4/27/2023,2:20:26,0.53,2023-04-27 02:20:26
178292,meduk2/capstone/power1,4/27/2023,2:20:27,0.51,2023-04-27 02:20:27
178293,meduk2/capstone/power1,4/27/2023,2:20:28,0.52,2023-04-27 02:20:28
178294,meduk2/capstone/power1,4/27/2023,2:20:29,0.53,2023-04-27 02:20:29
178295,meduk2/capstone/power1,4/27/2023,2:20:30,0.54,2023-04-27 02:20:30
178296,meduk2/capstone/power1,4/27/2023,2:20:31,0.48,2023-04-27 02:20:31
178297,meduk2/capstone/power1,4/27/2023,2:20:32,0.47,2023-04-27 02:20:32
178298,meduk2/capstone/power1,4/27/2023,2:20:34,0.52,2023-04-27 02:20:34
178299,meduk2/capstone/power1,4/27/2023,2:20:35,0.48,2023-04-27 02:20:35
178300,meduk2/capstone/power1,4/27/2023,2:20:36,0.65,2023-04-27 02:20:36
178301,meduk2/capstone/power1,4/27/2023,2:20:37,0.48,2023-04-27 02:20:37
178302,meduk2/capstone/power1,4/27/2023,2:20:38,0.5,2023-04-27 02:20:38
178303,meduk2/capstone/power1,4/27/2023,2:20:39,0.52,2023-04-27 02:20:39
178304,meduk2/capstone/power1,4/27/2023,2:20:40,0.49,2023-04-27 02:20:40
178305,meduk2/capstone/power1,4/27/2023,2:20:42,0.53,2023-04-27 02:20:42
178306,meduk2/capstone/power1,4/27/2023,2:20:43,0.52,2023-04-27 02:20:43
178307,meduk2/capstone/power1,4/27/2023,2:20:44,0.56,2023-04-27 02:20:44
178308,meduk2/capstone/power1,4/27/2023,2:20:45,0.49,2023-04-27 02:20:45
178309,meduk2/capstone/power1,4/27/2023,2:20:46,0.46,2023-04-27 02:20:46
178310,meduk2/capstone/power1,4/27/2023,2:20:47,0.47,2023-04-27 02:20:47
178311,meduk2/capstone/power1,4/27/2023,2:20:48,0.5,2023-04-27 02:20:48
178312,meduk2/capstone/power1,4/27/2023,2:20:49,0.49,2023-04-27 02:20:49
178313,meduk2/capstone/power1,4/27/2023,2:20:51,0.52,2023-04-27 02:20:51
178314,meduk2/capstone/power1,4/27/2023,2:20:52,0.53,2023-04-27 02:20:52
178315,meduk2/capstone/power1,4/27/2023,2:20:53,0.48,2023-04-27 02:20:53
178316,meduk2/capstone/power1,4/27/2023,2:20:54,0.48,2023-04-27 02:20:54
178317,meduk2/capstone/power1,4/27/2023,2:20:55,0.47,2023-04-27 02:20:55
178318,meduk2/capstone/power1,4/27/2023,2:20:56,0.5,2023-04-27 02:20:56
178319,meduk2/capstone/power1,4/27/2023,2:20:57,0.47,2023-04-27 02:20:57
178320,meduk2/capstone/power1,4/27/2023,2:20:59,0.67,2023-04-27 02:20:59
178321,meduk2/capstone/power1,4/27/2023,2:21:00,0.51,2023-04-27 02:21:00
178322,meduk2/capstone/power1,4/27/2023,2:21:01,0.84,2023-04-27 02:21:01
178323,meduk2/capstone/power1,4/27/2023,2:21:02,0.85,2023-04-27 02:21:02
178324,meduk2/capstone/power1,4/27/2023,2:21:03,0.5,2023-04-27 02:21:03
178325,meduk2/capstone/power1,4/27/2023,2:21:04,0.56,2023-04-27 02:21:04
178326,meduk2/capstone/power1,4/27/2023,2:21:05,0.56,2023-04-27 02:21:05
178327,meduk2/capstone/power1,4/27/2023,2:21:06,0.53,2023-04-27 02:21:06
178328,meduk2/capstone/power1,4/27/2023,2:21:08,0.49,2023-04-27 02:21:08
178329,meduk2/capstone/power1,4/27/2023,2:21:09,0.8,2023-04-27 02:21:09
178330,meduk2/capstone/power1,4/27/2023,2:21:10,0.51,2023-04-27 02:21:10
178331,meduk2/capstone/power1,4/27/2023,2:21:11,0.5,2023-04-27 02:21:11
178332,meduk2/capstone/power1,4/27/2023,2:21:12,0.6,2023-04-27 02:21:12
178333,meduk2/capstone/power1,4/27/2023,2:21:13,0.51,2023-04-27 02:21:13
178334,meduk2/capstone/power1,4/27/2023,2:21:14,0.51,2023-04-27 02:21:14
178335,meduk2/capstone/power1,4/27/2023,2:21:15,0.49,2023-04-27 02:21:15
178336,meduk2/capstone/power1,4/27/2023,2:21:17,0.52,2023-04-27 02:21:17
178337,meduk2/capstone/power1,4/27/2023,2:21:18,0.57,2023-04-27 02:21:18
178338,meduk2/capstone/power1,4/27/2023,2:21:19,0.5,2023-04-27 02:21:19
178339,meduk2/capstone/power1,4/27/2023,2:21:20,0.64,2023-04-27 02:21:20
178340,meduk2/capstone/power1,4/27/2023,2:21:21,0.49,2023-04-27 02:21:21
178341,meduk2/capstone/power1,4/27/2023,2:21:22,0.51,2023-04-27 02:21:22
178342,meduk2/capstone/power1,4/27/2023,2:21:23,0.58,2023-04-27 02:21:23
178343,meduk2/capstone/power1,4/27/2023,2:21:25,0.53,2023-04-27 02:21:25
178344,meduk2/capstone/power1,4/27/2023,2:21:26,0.51,2023-04-27 02:21:26
178345,meduk2/capstone/power1,4/27/2023,2:21:27,0.73,2023-04-27 02:21:27
178346,meduk2/capstone/power1,4/27/2023,2:21:28,0.65,2023-04-27 02:21:28
178347,meduk2/capstone/power1,4/27/2023,2:21:29,0.8,2023-04-27 02:21:29
178348,meduk2/capstone/power1,4/27/2023,2:21:30,0.49,2023-04-27 02:21:30
178349,meduk2/capstone/power1,4/27/2023,2:21:31,0.5,2023-04-27 02:21:31
178350,meduk2/capstone/power1,4/27/2023,2:21:32,0.45,2023-04-27 02:21:32
178351,meduk2/capstone/power1,4/27/2023,2:21:34,0.48,2023-04-27 02:21:34
178352,meduk2/capstone/power1,4/27/2023,2:21:35,0.52,2023-04-27 02:21:35
178353,meduk2/capstone/power1,4/27/2023,2:21:36,0.5,2023-04-27 02:21:36
178354,meduk2/capstone/power1,4/27/2023,2:21:37,0.52,2023-04-27 02:21:37
178355,meduk2/capstone/power1,4/27/2023,2:21:38,0.48,2023-04-27 02:21:38
178356,meduk2/capstone/power1,4/27/2023,2:21:39,0.5,2023-04-27 02:21:39
178357,meduk2/capstone/power1,4/27/2023,2:21:40,0.53,2023-04-27 02:21:40
178358,meduk2/capstone/power1,4/27/2023,2:21:41,0.48,2023-04-27 02:21:41
178359,meduk2/capstone/power1,4/27/2023,2:21:43,0.56,2023-04-27 02:21:43
178360,meduk2/capstone/power1,4/27/2023,2:21:44,0.55,2023-04-27 02:21:44
178361,meduk2/capstone/power1,4/27/2023,2:21:45,0.49,2023-04-27 02:21:45
178362,meduk2/capstone/power1,4/27/2023,2:21:46,0.5,2023-04-27 02:21:46
178363,meduk2/capstone/power1,4/27/2023,2:21:47,0.46,2023-04-27 02:21:47
178364,meduk2/capstone/power1,4/27/2023,2:21:48,0.51,2023-04-27 02:21:48
178365,meduk2/capstone/power1,4/27/2023,2:21:49,0.52,2023-04-27 02:21:49
178366,meduk2/capstone/power1,4/27/2023,2:21:51,0.52,2023-04-27 02:21:51
178367,meduk2/capstone/power1,4/27/2023,2:21:52,0.5,2023-04-27 02:21:52
178368,meduk2/capstone/power1,4/27/2023,2:21:53,0.51,2023-04-27 02:21:53
178369,meduk2/capstone/power1,4/27/2023,2:21:54,0.53,2023-04-27 02:21:54
178370,meduk2/capstone/power1,4/27/2023,2:21:55,0.52,2023-04-27 02:21:55
178371,meduk2/capstone/power1,4/27/2023,2:21:56,0.52,2023-04-27 02:21:56
178372,meduk2/capstone/power1,4/27/2023,2:21:57,0.46,2023-04-27 02:21:57
178373,meduk2/capstone/power1,4/27/2023,2:21:58,0.44,2023-04-27 02:21:58
178374,meduk2/capstone/power1,4/27/2023,2:22:00,0.55,2023-04-27 02:22:00
178375,meduk2/capstone/power1,4/27/2023,2:22:01,0.58,2023-04-27 02:22:01
178376,meduk2/capstone/power1,4/27/2023,2:22:02,0.54,2023-04-27 02:22:02
178377,meduk2/capstone/power1,4/27/2023,2:22:03,0.52,2023-04-27 02:22:03
178378,meduk2/capstone/power1,4/27/2023,2:22:04,0.47,2023-04-27 02:22:04
178379,meduk2/capstone/power1,4/27/2023,2:22:05,0.52,2023-04-27 02:22:05
178380,meduk2/capstone/power1,4/27/2023,2:22:06,0.48,2023-04-27 02:22:06
178381,meduk2/capstone/power1,4/27/2023,2:22:07,0.52,2023-04-27 02:22:07
178382,meduk2/capstone/power1,4/27/2023,2:22:09,0.45,2023-04-27 02:22:09
178383,meduk2/capstone/power1,4/27/2023,2:22:10,0.54,2023-04-27 02:22:10
178384,meduk2/capstone/power1,4/27/2023,2:22:11,0.52,2023-04-27 02:22:11
178385,meduk2/capstone/power1,4/27/2023,2:22:12,0.63,2023-04-27 02:22:12
178386,meduk2/capstone/power1,4/27/2023,2:22:13,0.5,2023-04-27 02:22:13
178387,meduk2/capstone/power1,4/27/2023,2:22:14,0.48,2023-04-27 02:22:14
178388,meduk2/capstone/power1,4/27/2023,2:22:15,0.52,2023-04-27 02:22:15
178389,meduk2/capstone/power1,4/27/2023,2:22:17,0.55,2023-04-27 02:22:17
178390,meduk2/capstone/power1,4/27/2023,2:22:18,0.49,2023-04-27 02:22:18
178391,meduk2/capstone/power1,4/27/2023,2:22:19,0.57,2023-04-27 02:22:19
178392,meduk2/capstone/power1,4/27/2023,2:22:20,0.56,2023-04-27 02:22:20
178393,meduk2/capstone/power1,4/27/2023,2:22:21,0.51,2023-04-27 02:22:21
178394,meduk2/capstone/power1,4/27/2023,2:22:22,0.49,2023-04-27 02:22:22
178395,meduk2/capstone/power1,4/27/2023,2:22:23,0.52,2023-04-27 02:22:23
178396,meduk2/capstone/power1,4/27/2023,2:22:24,0.56,2023-04-27 02:22:24
178397,meduk2/capstone/power1,4/27/2023,2:22:26,0.49,2023-04-27 02:22:26
178398,meduk2/capstone/power1,4/27/2023,2:22:27,0.53,2023-04-27 02:22:27
178399,meduk2/capstone/power1,4/27/2023,2:22:28,0.49,2023-04-27 02:22:28
178400,meduk2/capstone/power1,4/27/2023,2:22:29,0.72,2023-04-27 02:22:29
178401,meduk2/capstone/power1,4/27/2023,2:22:30,0.52,2023-04-27 02:22:30
178402,meduk2/capstone/power1,4/27/2023,2:22:31,0.48,2023-04-27 02:22:31
178403,meduk2/capstone/power1,4/27/2023,2:22:32,0.45,2023-04-27 02:22:32
178404,meduk2/capstone/power1,4/27/2023,2:22:34,0.47,2023-04-27 02:22:34
178405,meduk2/capstone/power1,4/27/2023,2:22:35,0.56,2023-04-27 02:22:35
178406,meduk2/capstone/power1,4/27/2023,2:22:36,0.74,2023-04-27 02:22:36
178407,meduk2/capstone/power1,4/27/2023,2:22:37,0.58,2023-04-27 02:22:37
178408,meduk2/capstone/power1,4/27/2023,2:22:38,0.55,2023-04-27 02:22:38
178409,meduk2/capstone/power1,4/27/2023,2:22:39,0.57,2023-04-27 02:22:39
178410,meduk2/capstone/power1,4/27/2023,2:22:40,0.5,2023-04-27 02:22:40
178411,meduk2/capstone/power1,4/27/2023,2:22:41,0.49,2023-04-27 02:22:41
178412,meduk2/capstone/power1,4/27/2023,2:22:43,0.59,2023-04-27 02:22:43
178413,meduk2/capstone/power1,4/27/2023,2:22:44,0.5,2023-04-27 02:22:44
178414,meduk2/capstone/power1,4/27/2023,2:22:45,0.52,2023-04-27 02:22:45
178415,meduk2/capstone/power1,4/27/2023,2:22:46,0.49,2023-04-27 02:22:46
178416,meduk2/capstone/power1,4/27/2023,2:22:47,0.46,2023-04-27 02:22:47
178417,meduk2/capstone/power1,4/27/2023,2:22:48,0.46,2023-04-27 02:22:48
178418,meduk2/capstone/power1,4/27/2023,2:22:49,0.49,2023-04-27 02:22:49
178419,meduk2/capstone/power1,4/27/2023,2:22:50,0.57,2023-04-27 02:22:50
178420,meduk2/capstone/power1,4/27/2023,2:22:52,0.5,2023-04-27 02:22:52
178421,meduk2/capstone/power1,4/27/2023,2:22:53,0.52,2023-04-27 02:22:53
178422,meduk2/capstone/power1,4/27/2023,2:22:54,0.5,2023-04-27 02:22:54
178423,meduk2/capstone/power1,4/27/2023,2:22:55,0.49,2023-04-27 02:22:55
178424,meduk2/capstone/power1,4/27/2023,2:22:56,0.51,2023-04-27 02:22:56
178425,meduk2/capstone/power1,4/27/2023,2:22:57,0.51,2023-04-27 02:22:57
178426,meduk2/capstone/power1,4/27/2023,2:22:58,0.51,2023-04-27 02:22:58
178427,meduk2/capstone/power1,4/27/2023,2:23:00,0.53,2023-04-27 02:23:00
178428,meduk2/capstone/power1,4/27/2023,2:23:01,0.57,2023-04-27 02:23:01
178429,meduk2/capstone/power1,4/27/2023,2:23:02,0.61,2023-04-27 02:23:02
178430,meduk2/capstone/power1,4/27/2023,2:23:03,0.5,2023-04-27 02:23:03
178431,meduk2/capstone/power1,4/27/2023,2:23:04,0.5,2023-04-27 02:23:04
178432,meduk2/capstone/power1,4/27/2023,2:23:05,0.52,2023-04-27 02:23:05
178433,meduk2/capstone/power1,4/27/2023,2:23:06,0.47,2023-04-27 02:23:06
178434,meduk2/capstone/power1,4/27/2023,2:23:07,0.5,2023-04-27 02:23:07
178435,meduk2/capstone/power1,4/27/2023,2:23:09,0.48,2023-04-27 02:23:09
178436,meduk2/capstone/power1,4/27/2023,2:23:10,0.53,2023-04-27 02:23:10
178437,meduk2/capstone/power1,4/27/2023,2:23:11,0.51,2023-04-27 02:23:11
178438,meduk2/capstone/power1,4/27/2023,2:23:12,0.61,2023-04-27 02:23:12
178439,meduk2/capstone/power1,4/27/2023,2:23:13,0.5,2023-04-27 02:23:13
178440,meduk2/capstone/power1,4/27/2023,2:23:14,0.47,2023-04-27 02:23:14
178441,meduk2/capstone/power1,4/27/2023,2:23:15,0.5,2023-04-27 02:23:15
178442,meduk2/capstone/power1,4/27/2023,2:23:16,0.51,2023-04-27 02:23:16
178443,meduk2/capstone/power1,4/27/2023,2:23:18,0.49,2023-04-27 02:23:18
178444,meduk2/capstone/power1,4/27/2023,2:23:19,0.53,2023-04-27 02:23:19
178445,meduk2/capstone/power1,4/27/2023,2:23:20,0.52,2023-04-27 02:23:20
178446,meduk2/capstone/power1,4/27/2023,2:23:21,0.5,2023-04-27 02:23:21
178447,meduk2/capstone/power1,4/27/2023,2:23:22,0.53,2023-04-27 02:23:22
178448,meduk2/capstone/power1,4/27/2023,2:23:23,0.53,2023-04-27 02:23:23
178449,meduk2/capstone/power1,4/27/2023,2:23:24,0.48,2023-04-27 02:23:24
